Label,Count,Wing_Area
MP_MalKopp1.1_B3_2_M__07.tif,98,A2
MP_MalKopp1.1_B3_2_M__07.tif,94,B1
MP_MalKopp1.1_B3_2_M__07.tif,109,B2
MP_MalKopp1.1_B3_2_M__07.tif,103,B3
MP_MalKopp1.1_B3_2_M__07.tif,87,C1
MP_MalKopp1.1_B3_2_M__07.tif,118,C2
MP_MalKopp1.1_B3_2_M__07.tif,127,C3
MP_MalKopp1.1_B3_2_M__07.tif,113,E1
MP_MalKopp1.1_B3_2_M__07.tif,114,E2
MP_MalKopp1.1_B3_2_M__07.tif,109,F1
MP_MalKopp1.1_B3_2_M__07.tif,115,F2
MP_MalKopp1.1_B3_2_M__07.tif,131,F3
MP_MalKopp1.1_B3_2_M__07.tif,134,G1
MP_MalKopp1.1_B3_2_M__07.tif,85,G2
MP_MalKopp1.1_B3_2_M__07.tif,131,G3
MP_MalKopp1.1_B3_2_M__08.tif,100,A1
MP_MalKopp1.1_B3_2_M__08.tif,100,A2
MP_MalKopp1.1_B3_2_M__08.tif,103,B1
MP_MalKopp1.1_B3_2_M__08.tif,99,B2
MP_MalKopp1.1_B3_2_M__08.tif,81,B3
MP_MalKopp1.1_B3_2_M__08.tif,77,C1
MP_MalKopp1.1_B3_2_M__08.tif,91,C2
MP_MalKopp1.1_B3_2_M__08.tif,119,C3
MP_MalKopp1.1_B3_2_M__08.tif,120,E1
MP_MalKopp1.1_B3_2_M__08.tif,116,E2
MP_MalKopp1.1_B3_2_M__08.tif,107,F1
MP_MalKopp1.1_B3_2_M__08.tif,107,F2
MP_MalKopp1.1_B3_2_M__08.tif,116,F3
MP_MalKopp1.1_B3_2_M__08.tif,133,G1
MP_MalKopp1.1_B3_2_M__08.tif,103,G2
MP_MalKopp1.1_B3_2_M__08.tif,126,G3
MP_MalKopp1.1_B3_2_M__09.tif,70,A1
MP_MalKopp1.1_B3_2_M__09.tif,86,A2
MP_MalKopp1.1_B3_2_M__09.tif,88,B1
MP_MalKopp1.1_B3_2_M__09.tif,91,B2
MP_MalKopp1.1_B3_2_M__09.tif,95,B3
MP_MalKopp1.1_B3_2_M__09.tif,81,C1
MP_MalKopp1.1_B3_2_M__09.tif,100,C2
MP_MalKopp1.1_B3_2_M__09.tif,114,C3
MP_MalKopp1.1_B3_2_M__09.tif,99,E1
MP_MalKopp1.1_B3_2_M__09.tif,109,E2
MP_MalKopp1.1_B3_2_M__09.tif,102,F1
MP_MalKopp1.1_B3_2_M__09.tif,101,F2
MP_MalKopp1.1_B3_2_M__09.tif,108,F3
MP_MalKopp1.1_B3_2_M__09.tif,103,G1
MP_MalKopp1.1_B3_2_M__09.tif,82,G2
MP_MalKopp1.1_B3_2_M__09.tif,110,G3
MP_MalKopp1.1_B3_2_M__10.tif,90,A1
MP_MalKopp1.1_B3_2_M__10.tif,82,A2
MP_MalKopp1.1_B3_2_M__10.tif,93,B1
MP_MalKopp1.1_B3_2_M__10.tif,100,B2
MP_MalKopp1.1_B3_2_M__10.tif,96,B3
MP_MalKopp1.1_B3_2_M__10.tif,77,C1
MP_MalKopp1.1_B3_2_M__10.tif,97,C2
MP_MalKopp1.1_B3_2_M__10.tif,115,C3
MP_MalKopp1.1_B3_2_M__10.tif,107,E1
MP_MalKopp1.1_B3_2_M__10.tif,102,E2
MP_MalKopp1.1_B3_2_M__10.tif,104,F1
MP_MalKopp1.1_B3_2_M__10.tif,105,F2
MP_MalKopp1.1_B3_2_M__10.tif,122,F3
MP_MalKopp1.1_B3_2_M__10.tif,98,G1
MP_MalKopp1.1_B3_2_M__10.tif,83,G2
MP_MalKopp1.1_B3_2_M__10.tif,123,G3
MP_MalKopp1.1_B3_2_M__11.tif,76,A1
MP_MalKopp1.1_B3_2_M__11.tif,80,A2
MP_MalKopp1.1_B3_2_M__11.tif,88,B1
MP_MalKopp1.1_B3_2_M__11.tif,98,B2
MP_MalKopp1.1_B3_2_M__11.tif,99,B3
MP_MalKopp1.1_B3_2_M__11.tif,81,C1
MP_MalKopp1.1_B3_2_M__11.tif,101,C2
MP_MalKopp1.1_B3_2_M__11.tif,115,C3
MP_MalKopp1.1_B3_2_M__11.tif,112,E1
MP_MalKopp1.1_B3_2_M__11.tif,110,E2
MP_MalKopp1.1_B3_2_M__11.tif,89,F1
MP_MalKopp1.1_B3_2_M__11.tif,97,F2
MP_MalKopp1.1_B3_2_M__11.tif,122,F3
MP_MalKopp1.1_B3_2_M__11.tif,131,G1
MP_MalKopp1.1_B3_2_M__11.tif,94,G2
MP_MalKopp1.1_B3_2_M__11.tif,108,G3
MP_MalKopp1.1_B3_2_M__12.tif,86,A1
MP_MalKopp1.1_B3_2_M__12.tif,87,A2
MP_MalKopp1.1_B3_2_M__12.tif,94,B1
MP_MalKopp1.1_B3_2_M__12.tif,93,B2
MP_MalKopp1.1_B3_2_M__12.tif,94,B3
MP_MalKopp1.1_B3_2_M__12.tif,76,C1
MP_MalKopp1.1_B3_2_M__12.tif,96,C2
MP_MalKopp1.1_B3_2_M__12.tif,124,C3
MP_MalKopp1.1_B3_2_M__12.tif,109,E1
MP_MalKopp1.1_B3_2_M__12.tif,102,E2
MP_MalKopp1.1_B3_2_M__12.tif,99,F1
MP_MalKopp1.1_B3_2_M__12.tif,107,F2
MP_MalKopp1.1_B3_2_M__12.tif,117,F3
MP_MalKopp1.1_B3_2_M__12.tif,121,G1
MP_MalKopp1.1_B3_2_M__12.tif,99,G2
MP_MalKopp1.1_B3_2_M__12.tif,115,G3
MP_MalKopp1.1_B3_2_M__13.tif,96,A1
MP_MalKopp1.1_B3_2_M__13.tif,91,A2
MP_MalKopp1.1_B3_2_M__13.tif,102,B1
MP_MalKopp1.1_B3_2_M__13.tif,95,B2
MP_MalKopp1.1_B3_2_M__13.tif,88,B3
MP_MalKopp1.1_B3_2_M__13.tif,86,C1
MP_MalKopp1.1_B3_2_M__13.tif,102,C2
MP_MalKopp1.1_B3_2_M__13.tif,98,C3
MP_MalKopp1.1_B3_2_M__13.tif,110,E1
MP_MalKopp1.1_B3_2_M__13.tif,124,E2
MP_MalKopp1.1_B3_2_M__13.tif,112,F1
MP_MalKopp1.1_B3_2_M__13.tif,106,F2
MP_MalKopp1.1_B3_2_M__13.tif,91,F3
MP_MalKopp1.1_B3_2_M__13.tif,135,G1
MP_MalKopp1.1_B3_2_M__13.tif,91,G2
MP_MalKopp1.1_B3_2_M__13.tif,118,G3
MP_MalKopp1.1_B3_2_M__14.tif,91,A1
MP_MalKopp1.1_B3_2_M__14.tif,93,A2
MP_MalKopp1.1_B3_2_M__14.tif,105,B1
MP_MalKopp1.1_B3_2_M__14.tif,104,B2
MP_MalKopp1.1_B3_2_M__14.tif,99,B3
MP_MalKopp1.1_B3_2_M__14.tif,81,C1
MP_MalKopp1.1_B3_2_M__14.tif,106,C2
MP_MalKopp1.1_B3_2_M__14.tif,128,C3
MP_MalKopp1.1_B3_2_M__14.tif,124,E1
MP_MalKopp1.1_B3_2_M__14.tif,111,E2
MP_MalKopp1.1_B3_2_M__14.tif,103,F1
MP_MalKopp1.1_B3_2_M__14.tif,112,F2
MP_MalKopp1.1_B3_2_M__14.tif,127,F3
MP_MalKopp1.1_B3_2_M__14.tif,120,G1
MP_MalKopp1.1_B3_2_M__14.tif,97,G2
MP_MalKopp1.1_B3_2_M__14.tif,136,G3
MP_MalKopp1.1_B3_2_M__15.tif,73,A1
MP_MalKopp1.1_B3_2_M__15.tif,91,A2
MP_MalKopp1.1_B3_2_M__15.tif,93,B1
MP_MalKopp1.1_B3_2_M__15.tif,89,B2
MP_MalKopp1.1_B3_2_M__15.tif,100,B3
MP_MalKopp1.1_B3_2_M__15.tif,79,C1
MP_MalKopp1.1_B3_2_M__15.tif,98,C2
MP_MalKopp1.1_B3_2_M__15.tif,135,C3
MP_MalKopp1.1_B3_2_M__15.tif,100,E1
MP_MalKopp1.1_B3_2_M__15.tif,96,E2
MP_MalKopp1.1_B3_2_M__15.tif,101,F1
MP_MalKopp1.1_B3_2_M__15.tif,120,F2
MP_MalKopp1.1_B3_2_M__15.tif,122,F3
MP_MalKopp1.1_B3_2_M__15.tif,141,G1
MP_MalKopp1.1_B3_2_M__15.tif,75,G2
MP_MalKopp1.1_B3_2_M__15.tif,98,G3
MP_MalKopp1.1_B3_2_M__16.tif,83,A1
MP_MalKopp1.1_B3_2_M__16.tif,84,A2
MP_MalKopp1.1_B3_2_M__16.tif,92,B1
MP_MalKopp1.1_B3_2_M__16.tif,97,B2
MP_MalKopp1.1_B3_2_M__16.tif,100,B3
MP_MalKopp1.1_B3_2_M__16.tif,88,C1
MP_MalKopp1.1_B3_2_M__16.tif,105,C2
MP_MalKopp1.1_B3_2_M__16.tif,127,C3
MP_MalKopp1.1_B3_2_M__16.tif,120,E1
MP_MalKopp1.1_B3_2_M__16.tif,111,E2
MP_MalKopp1.1_B3_2_M__16.tif,106,F1
MP_MalKopp1.1_B3_2_M__16.tif,109,F2
MP_MalKopp1.1_B3_2_M__16.tif,123,F3
MP_MalKopp1.1_B3_2_M__16.tif,139,G1
MP_MalKopp1.1_B3_2_M__16.tif,84,G2
MP_MalKopp1.1_B3_2_M__16.tif,115,G3
MP_MalKopp1.1_B3_2_M__17.tif,86,A1
MP_MalKopp1.1_B3_2_M__17.tif,77,A2
MP_MalKopp1.1_B3_2_M__17.tif,104,B1
MP_MalKopp1.1_B3_2_M__17.tif,84,B2
MP_MalKopp1.1_B3_2_M__17.tif,94,B3
MP_MalKopp1.1_B3_2_M__17.tif,73,C1
MP_MalKopp1.1_B3_2_M__17.tif,92,C2
MP_MalKopp1.1_B3_2_M__17.tif,108,C3
MP_MalKopp1.1_B3_2_M__17.tif,111,E1
MP_MalKopp1.1_B3_2_M__17.tif,100,E2
MP_MalKopp1.1_B3_2_M__17.tif,100,F1
MP_MalKopp1.1_B3_2_M__17.tif,96,F2
MP_MalKopp1.1_B3_2_M__17.tif,112,F3
MP_MalKopp1.1_B3_2_M__17.tif,97,G1
MP_MalKopp1.1_B3_2_M__17.tif,80,G2
MP_MalKopp1.1_B3_2_M__17.tif,126,G3
MP_MalKopp1.1_B3_2_M__18.tif,102,A1
MP_MalKopp1.1_B3_2_M__18.tif,82,A2
MP_MalKopp1.1_B3_2_M__18.tif,110,B1
MP_MalKopp1.1_B3_2_M__18.tif,98,B2
MP_MalKopp1.1_B3_2_M__18.tif,69,B3
MP_MalKopp1.1_B3_2_M__18.tif,83,C1
MP_MalKopp1.1_B3_2_M__18.tif,97,C2
MP_MalKopp1.1_B3_2_M__18.tif,76,C3
MP_MalKopp1.1_B3_2_M__18.tif,116,E1
MP_MalKopp1.1_B3_2_M__18.tif,110,E2
MP_MalKopp1.1_B3_2_M__18.tif,94,F1
MP_MalKopp1.1_B3_2_M__18.tif,107,F2
MP_MalKopp1.1_B3_2_M__18.tif,105,F3
MP_MalKopp1.1_B3_2_M__18.tif,121,G1
MP_MalKopp1.1_B3_2_M__18.tif,82,G2
MP_MalKopp1.1_B3_2_M__18.tif,111,G3
MP_MalKopp1.1_B3_2_M__19.tif,94,A1
MP_MalKopp1.1_B3_2_M__19.tif,92,A2
MP_MalKopp1.1_B3_2_M__19.tif,92,B1
MP_MalKopp1.1_B3_2_M__19.tif,94,B2
MP_MalKopp1.1_B3_2_M__19.tif,110,B3
MP_MalKopp1.1_B3_2_M__19.tif,79,C1
MP_MalKopp1.1_B3_2_M__19.tif,105,C2
MP_MalKopp1.1_B3_2_M__19.tif,109,C3
MP_MalKopp1.1_B3_2_M__19.tif,119,E1
MP_MalKopp1.1_B3_2_M__19.tif,116,E2
MP_MalKopp1.1_B3_2_M__19.tif,108,F1
MP_MalKopp1.1_B3_2_M__19.tif,103,F2
MP_MalKopp1.1_B3_2_M__19.tif,121,F3
MP_MalKopp1.1_B3_2_M__19.tif,99,G1
MP_MalKopp1.1_B3_2_M__19.tif,76,G2
MP_MalKopp1.1_B3_2_M__19.tif,77,G3
MP_MalKopp1.1_B3_2_M__20.tif,76,A1
MP_MalKopp1.1_B3_2_M__20.tif,75,A2
MP_MalKopp1.1_B3_2_M__20.tif,99,B1
MP_MalKopp1.1_B3_2_M__20.tif,104,B2
MP_MalKopp1.1_B3_2_M__20.tif,100,B3
MP_MalKopp1.1_B3_2_M__20.tif,81,C1
MP_MalKopp1.1_B3_2_M__20.tif,97,C2
MP_MalKopp1.1_B3_2_M__20.tif,118,C3
MP_MalKopp1.1_B3_2_M__20.tif,108,E1
MP_MalKopp1.1_B3_2_M__20.tif,112,E2
MP_MalKopp1.1_B3_2_M__20.tif,88,F1
MP_MalKopp1.1_B3_2_M__20.tif,89,F2
MP_MalKopp1.1_B3_2_M__20.tif,112,F3
MP_MalKopp1.1_B3_2_M__20.tif,118,G1
MP_MalKopp1.1_B3_2_M__20.tif,90,G2
MP_MalKopp1.1_B3_2_M__20.tif,134,G3
MP_MalKopp1.1_B3_2_M__21.tif,93,A1
MP_MalKopp1.1_B3_2_M__21.tif,94,A2
MP_MalKopp1.1_B3_2_M__21.tif,107,B1
MP_MalKopp1.1_B3_2_M__21.tif,99,B2
MP_MalKopp1.1_B3_2_M__21.tif,102,B3
MP_MalKopp1.1_B3_2_M__21.tif,85,C1
MP_MalKopp1.1_B3_2_M__21.tif,110,C2
MP_MalKopp1.1_B3_2_M__21.tif,127,C3
MP_MalKopp1.1_B3_2_M__21.tif,120,E1
MP_MalKopp1.1_B3_2_M__21.tif,107,E2
MP_MalKopp1.1_B3_2_M__21.tif,118,F1
MP_MalKopp1.1_B3_2_M__21.tif,99,F2
MP_MalKopp1.1_B3_2_M__21.tif,109,F3
MP_MalKopp1.1_B3_2_M__21.tif,134,G1
MP_MalKopp1.1_B3_2_M__21.tif,88,G2
MP_MalKopp1.1_B3_2_M__21.tif,131,G3
MP_MalKopp1.1_B3_2_M__22.tif,95,A1
MP_MalKopp1.1_B3_2_M__22.tif,93,A2
MP_MalKopp1.1_B3_2_M__22.tif,93,B1
MP_MalKopp1.1_B3_2_M__22.tif,103,B2
MP_MalKopp1.1_B3_2_M__22.tif,107,B3
MP_MalKopp1.1_B3_2_M__22.tif,83,C1
MP_MalKopp1.1_B3_2_M__22.tif,118,C2
MP_MalKopp1.1_B3_2_M__22.tif,144,C3
MP_MalKopp1.1_B3_2_M__22.tif,118,E1
MP_MalKopp1.1_B3_2_M__22.tif,123,E2
MP_MalKopp1.1_B3_2_M__22.tif,124,F1
MP_MalKopp1.1_B3_2_M__22.tif,111,F2
MP_MalKopp1.1_B3_2_M__22.tif,130,F3
MP_MalKopp1.1_B3_2_M__22.tif,116,G1
MP_MalKopp1.1_B3_2_M__22.tif,93,G2
MP_MalKopp1.1_B3_2_M__22.tif,107,G3
MP_MalKopp1.1_B3_2_M__23.tif,106,A1
MP_MalKopp1.1_B3_2_M__23.tif,102,A2
MP_MalKopp1.1_B3_2_M__23.tif,107,B1
MP_MalKopp1.1_B3_2_M__23.tif,106,B2
MP_MalKopp1.1_B3_2_M__23.tif,110,B3
MP_MalKopp1.1_B3_2_M__23.tif,88,C1
MP_MalKopp1.1_B3_2_M__23.tif,89,C2
MP_MalKopp1.1_B3_2_M__23.tif,113,C3
MP_MalKopp1.1_B3_2_M__23.tif,119,E1
MP_MalKopp1.1_B3_2_M__23.tif,124,E2
MP_MalKopp1.1_B3_2_M__23.tif,117,F1
MP_MalKopp1.1_B3_2_M__23.tif,111,F2
MP_MalKopp1.1_B3_2_M__23.tif,108,F3
MP_MalKopp1.1_B3_2_M__23.tif,108,G1
MP_MalKopp1.1_B3_2_M__23.tif,102,G2
MP_MalKopp1.1_B3_2_M__23.tif,130,G3
MP_MalKopp1.1_B3_2_M__24.tif,89,A1
MP_MalKopp1.1_B3_2_M__24.tif,96,A2
MP_MalKopp1.1_B3_2_M__24.tif,91,B1
MP_MalKopp1.1_B3_2_M__24.tif,89,B2
MP_MalKopp1.1_B3_2_M__24.tif,87,B3
MP_MalKopp1.1_B3_2_M__24.tif,80,C1
MP_MalKopp1.1_B3_2_M__24.tif,84,C2
MP_MalKopp1.1_B3_2_M__24.tif,125,C3
MP_MalKopp1.1_B3_2_M__24.tif,111,E1
MP_MalKopp1.1_B3_2_M__24.tif,105,E2
MP_MalKopp1.1_B3_2_M__24.tif,82,F1
MP_MalKopp1.1_B3_2_M__24.tif,115,F2
MP_MalKopp1.1_B3_2_M__24.tif,133,F3
MP_MalKopp1.1_B3_2_M__24.tif,149,G1
MP_MalKopp1.1_B3_2_M__24.tif,95,G2
MP_MalKopp1.1_B3_2_M__24.tif,120,G3
MP_MalKopp1.1_B3_2_M__25.tif,78,A1
MP_MalKopp1.1_B3_2_M__25.tif,77,A2
MP_MalKopp1.1_B3_2_M__25.tif,75,B1
MP_MalKopp1.1_B3_2_M__25.tif,109,B2
MP_MalKopp1.1_B3_2_M__25.tif,92,B3
MP_MalKopp1.1_B3_2_M__25.tif,83,C1
MP_MalKopp1.1_B3_2_M__25.tif,101,C2
MP_MalKopp1.1_B3_2_M__25.tif,101,C3
MP_MalKopp1.1_B3_2_M__25.tif,118,E1
MP_MalKopp1.1_B3_2_M__25.tif,107,E2
MP_MalKopp1.1_B3_2_M__25.tif,118,F1
MP_MalKopp1.1_B3_2_M__25.tif,108,F2
MP_MalKopp1.1_B3_2_M__25.tif,105,F3
MP_MalKopp1.1_B3_2_M__25.tif,132,G1
MP_MalKopp1.1_B3_2_M__25.tif,84,G2
MP_MalKopp1.1_B3_2_M__25.tif,130,G3
MP_MalKopp1.1_B3_2_M__26.tif,87,A1
MP_MalKopp1.1_B3_2_M__26.tif,99,A2
MP_MalKopp1.1_B3_2_M__26.tif,109,B1
MP_MalKopp1.1_B3_2_M__26.tif,93,B2
MP_MalKopp1.1_B3_2_M__26.tif,115,B3
MP_MalKopp1.1_B3_2_M__26.tif,87,C1
MP_MalKopp1.1_B3_2_M__26.tif,110,C2
MP_MalKopp1.1_B3_2_M__26.tif,132,C3
MP_MalKopp1.1_B3_2_M__26.tif,124,E1
MP_MalKopp1.1_B3_2_M__26.tif,121,E2
MP_MalKopp1.1_B3_2_M__26.tif,126,F1
MP_MalKopp1.1_B3_2_M__26.tif,110,F2
MP_MalKopp1.1_B3_2_M__26.tif,136,F3
MP_MalKopp1.1_B3_2_M__26.tif,135,G1
MP_MalKopp1.1_B3_2_M__26.tif,95,G2
MP_MalKopp1.1_B3_2_M__26.tif,126,G3
MP_MalKopp1.1_B3_2_M__27.tif,94,A1
MP_MalKopp1.1_B3_2_M__27.tif,88,A2
MP_MalKopp1.1_B3_2_M__27.tif,98,B1
MP_MalKopp1.1_B3_2_M__27.tif,98,B2
MP_MalKopp1.1_B3_2_M__27.tif,108,B3
MP_MalKopp1.1_B3_2_M__27.tif,85,C1
MP_MalKopp1.1_B3_2_M__27.tif,112,C2
MP_MalKopp1.1_B3_2_M__27.tif,115,C3
MP_MalKopp1.1_B3_2_M__27.tif,128,E1
MP_MalKopp1.1_B3_2_M__27.tif,114,E2
MP_MalKopp1.1_B3_2_M__27.tif,112,F1
MP_MalKopp1.1_B3_2_M__27.tif,102,F2
MP_MalKopp1.1_B3_2_M__27.tif,124,F3
MP_MalKopp1.1_B3_2_M__27.tif,140,G1
MP_MalKopp1.1_B3_2_M__27.tif,86,G2
MP_MalKopp1.1_B3_2_M__27.tif,145,G3
MP_MalKopp1.1_B3_2_M__28.tif,85,A1
MP_MalKopp1.1_B3_2_M__28.tif,91,A2
MP_MalKopp1.1_B3_2_M__28.tif,85,B1
MP_MalKopp1.1_B3_2_M__28.tif,89,B2
MP_MalKopp1.1_B3_2_M__28.tif,105,B3
MP_MalKopp1.1_B3_2_M__28.tif,70,C1
MP_MalKopp1.1_B3_2_M__28.tif,105,C2
MP_MalKopp1.1_B3_2_M__28.tif,114,C3
MP_MalKopp1.1_B3_2_M__28.tif,99,E1
MP_MalKopp1.1_B3_2_M__28.tif,102,E2
MP_MalKopp1.1_B3_2_M__28.tif,107,F1
MP_MalKopp1.1_B3_2_M__28.tif,87,F2
MP_MalKopp1.1_B3_2_M__28.tif,140,F3
MP_MalKopp1.1_B3_2_M__28.tif,116,G1
MP_MalKopp1.1_B3_2_M__28.tif,104,G2
MP_MalKopp1.1_B3_2_M__28.tif,121,G3
MP_MalKopp1.1_B3_2_M__29.tif,78,A1
MP_MalKopp1.1_B3_2_M__29.tif,84,A2
MP_MalKopp1.1_B3_2_M__29.tif,87,B1
MP_MalKopp1.1_B3_2_M__29.tif,91,B2
MP_MalKopp1.1_B3_2_M__29.tif,101,B3
MP_MalKopp1.1_B3_2_M__29.tif,74,C1
MP_MalKopp1.1_B3_2_M__29.tif,102,C2
MP_MalKopp1.1_B3_2_M__29.tif,115,C3
MP_MalKopp1.1_B3_2_M__29.tif,104,E1
MP_MalKopp1.1_B3_2_M__29.tif,103,E2
MP_MalKopp1.1_B3_2_M__29.tif,97,F1
MP_MalKopp1.1_B3_2_M__29.tif,84,F2
MP_MalKopp1.1_B3_2_M__29.tif,121,F3
MP_MalKopp1.1_B3_2_M__29.tif,132,G1
MP_MalKopp1.1_B3_2_M__29.tif,84,G2
MP_MalKopp1.1_B3_2_M__29.tif,117,G3
MP_MalKopp1.1_B3_2_M__30.tif,95,A1
MP_MalKopp1.1_B3_2_M__30.tif,80,A2
MP_MalKopp1.1_B3_2_M__30.tif,99,B1
MP_MalKopp1.1_B3_2_M__30.tif,96,B2
MP_MalKopp1.1_B3_2_M__30.tif,109,B3
MP_MalKopp1.1_B3_2_M__30.tif,92,C1
MP_MalKopp1.1_B3_2_M__30.tif,108,C2
MP_MalKopp1.1_B3_2_M__30.tif,135,C3
MP_MalKopp1.1_B3_2_M__30.tif,120,E1
MP_MalKopp1.1_B3_2_M__30.tif,123,E2
MP_MalKopp1.1_B3_2_M__30.tif,119,F1
MP_MalKopp1.1_B3_2_M__30.tif,102,F2
MP_MalKopp1.1_B3_2_M__30.tif,127,F3
MP_MalKopp1.1_B3_2_M__30.tif,125,G1
MP_MalKopp1.1_B3_2_M__30.tif,100,G2
MP_MalKopp1.1_B3_2_M__30.tif,123,G3
MP_MalKopp1.1_B3_3_F__01.tif,85,A1
MP_MalKopp1.1_B3_3_F__01.tif,87,A2
MP_MalKopp1.1_B3_3_F__01.tif,113,B1
MP_MalKopp1.1_B3_3_F__01.tif,95,B2
MP_MalKopp1.1_B3_3_F__01.tif,108,B3
MP_MalKopp1.1_B3_3_F__01.tif,81,C1
MP_MalKopp1.1_B3_3_F__01.tif,107,C2
MP_MalKopp1.1_B3_3_F__01.tif,113,C3
MP_MalKopp1.1_B3_3_F__01.tif,128,E1
MP_MalKopp1.1_B3_3_F__01.tif,115,E2
MP_MalKopp1.1_B3_3_F__01.tif,104,F1
MP_MalKopp1.1_B3_3_F__01.tif,107,F2
MP_MalKopp1.1_B3_3_F__01.tif,113,F3
MP_MalKopp1.1_B3_3_F__01.tif,130,G1
MP_MalKopp1.1_B3_3_F__01.tif,86,G2
MP_MalKopp1.1_B3_3_F__01.tif,127,G3
MP_MalKopp1.1_B3_3_F__02.tif,91,A1
MP_MalKopp1.1_B3_3_F__02.tif,71,A2
MP_MalKopp1.1_B3_3_F__02.tif,79,B1
MP_MalKopp1.1_B3_3_F__02.tif,81,B2
MP_MalKopp1.1_B3_3_F__02.tif,85,B3
MP_MalKopp1.1_B3_3_F__02.tif,71,C1
MP_MalKopp1.1_B3_3_F__02.tif,96,C2
MP_MalKopp1.1_B3_3_F__02.tif,108,C3
MP_MalKopp1.1_B3_3_F__02.tif,91,E1
MP_MalKopp1.1_B3_3_F__02.tif,92,E2
MP_MalKopp1.1_B3_3_F__02.tif,88,F1
MP_MalKopp1.1_B3_3_F__02.tif,82,F2
MP_MalKopp1.1_B3_3_F__02.tif,99,F3
MP_MalKopp1.1_B3_3_F__02.tif,108,G1
MP_MalKopp1.1_B3_3_F__02.tif,83,G2
MP_MalKopp1.1_B3_3_F__02.tif,108,G3
MP_MalKopp1.1_B3_3_F__03.tif,80,A1
MP_MalKopp1.1_B3_3_F__03.tif,82,A2
MP_MalKopp1.1_B3_3_F__03.tif,87,B1
MP_MalKopp1.1_B3_3_F__03.tif,74,B2
MP_MalKopp1.1_B3_3_F__03.tif,80,B3
MP_MalKopp1.1_B3_3_F__03.tif,82,C1
MP_MalKopp1.1_B3_3_F__03.tif,89,C2
MP_MalKopp1.1_B3_3_F__03.tif,120,C3
MP_MalKopp1.1_B3_3_F__03.tif,108,E1
MP_MalKopp1.1_B3_3_F__03.tif,98,E2
MP_MalKopp1.1_B3_3_F__03.tif,88,F1
MP_MalKopp1.1_B3_3_F__03.tif,85,F2
MP_MalKopp1.1_B3_3_F__03.tif,109,F3
MP_MalKopp1.1_B3_3_F__03.tif,107,G1
MP_MalKopp1.1_B3_3_F__03.tif,82,G2
MP_MalKopp1.1_B3_3_F__03.tif,119,G3
MP_MalKopp1.1_B3_3_F__04.tif,84,A1
MP_MalKopp1.1_B3_3_F__04.tif,91,A2
MP_MalKopp1.1_B3_3_F__04.tif,96,B1
MP_MalKopp1.1_B3_3_F__04.tif,94,B2
MP_MalKopp1.1_B3_3_F__04.tif,105,B3
MP_MalKopp1.1_B3_3_F__04.tif,90,C1
MP_MalKopp1.1_B3_3_F__04.tif,99,C2
MP_MalKopp1.1_B3_3_F__04.tif,131,C3
MP_MalKopp1.1_B3_3_F__04.tif,111,E1
MP_MalKopp1.1_B3_3_F__04.tif,113,E2
MP_MalKopp1.1_B3_3_F__04.tif,107,F1
MP_MalKopp1.1_B3_3_F__04.tif,96,F2
MP_MalKopp1.1_B3_3_F__04.tif,109,F3
MP_MalKopp1.1_B3_3_F__04.tif,133,G1
MP_MalKopp1.1_B3_3_F__04.tif,92,G2
MP_MalKopp1.1_B3_3_F__04.tif,112,G3
MP_MalKopp1.1_B3_3_F__05.tif,93,A1
MP_MalKopp1.1_B3_3_F__05.tif,82,A2
MP_MalKopp1.1_B3_3_F__05.tif,94,B1
MP_MalKopp1.1_B3_3_F__05.tif,87,B2
MP_MalKopp1.1_B3_3_F__05.tif,100,B3
MP_MalKopp1.1_B3_3_F__05.tif,89,C1
MP_MalKopp1.1_B3_3_F__05.tif,94,C2
MP_MalKopp1.1_B3_3_F__05.tif,114,C3
MP_MalKopp1.1_B3_3_F__05.tif,115,E1
MP_MalKopp1.1_B3_3_F__05.tif,99,E2
MP_MalKopp1.1_B3_3_F__05.tif,104,F1
MP_MalKopp1.1_B3_3_F__05.tif,97,F2
MP_MalKopp1.1_B3_3_F__05.tif,114,F3
MP_MalKopp1.1_B3_3_F__05.tif,139,G1
MP_MalKopp1.1_B3_3_F__05.tif,89,G2
MP_MalKopp1.1_B3_3_F__05.tif,122,G3
MP_MalKopp1.1_B3_3_F__06.tif,77,A1
MP_MalKopp1.1_B3_3_F__06.tif,67,A2
MP_MalKopp1.1_B3_3_F__06.tif,102,B1
MP_MalKopp1.1_B3_3_F__06.tif,94,B2
MP_MalKopp1.1_B3_3_F__06.tif,105,B3
MP_MalKopp1.1_B3_3_F__06.tif,68,C1
MP_MalKopp1.1_B3_3_F__06.tif,95,C2
MP_MalKopp1.1_B3_3_F__06.tif,115,C3
MP_MalKopp1.1_B3_3_F__06.tif,102,E1
MP_MalKopp1.1_B3_3_F__06.tif,95,E2
MP_MalKopp1.1_B3_3_F__06.tif,89,F1
MP_MalKopp1.1_B3_3_F__06.tif,91,F2
MP_MalKopp1.1_B3_3_F__06.tif,112,F3
MP_MalKopp1.1_B3_3_F__06.tif,108,G1
MP_MalKopp1.1_B3_3_F__06.tif,91,G2
MP_MalKopp1.1_B3_3_F__06.tif,101,G3
MP_MalKopp1.1_B3_3_F__07.tif,80,A1
MP_MalKopp1.1_B3_3_F__07.tif,76,A2
MP_MalKopp1.1_B3_3_F__07.tif,88,B1
