Label,Count,Wing_Area
MP_BipKopp1.1_B3_1_M__09.tif,117,G3
MP_BipKopp1.1_B3_1_M__10.tif,88,A1
MP_BipKopp1.1_B3_1_M__10.tif,88,A2
MP_BipKopp1.1_B3_1_M__10.tif,78,B1
MP_BipKopp1.1_B3_1_M__10.tif,83,B2
MP_BipKopp1.1_B3_1_M__10.tif,93,B3
MP_BipKopp1.1_B3_1_M__10.tif,92,C1
MP_BipKopp1.1_B3_1_M__10.tif,91,C2
MP_BipKopp1.1_B3_1_M__10.tif,116,C3
MP_BipKopp1.1_B3_1_M__10.tif,101,E1
MP_BipKopp1.1_B3_1_M__10.tif,96,E2
MP_BipKopp1.1_B3_1_M__10.tif,104,F1
MP_BipKopp1.1_B3_1_M__10.tif,98,F2
MP_BipKopp1.1_B3_1_M__10.tif,135,F3
MP_BipKopp1.1_B3_1_M__10.tif,138,G1
MP_BipKopp1.1_B3_1_M__10.tif,98,G2
MP_BipKopp1.1_B3_1_M__10.tif,117,G3
MP_BipKopp1.1_B3_1_M__11.tif,87,A1
MP_BipKopp1.1_B3_1_M__11.tif,82,A2
MP_BipKopp1.1_B3_1_M__11.tif,94,B1
MP_BipKopp1.1_B3_1_M__11.tif,91,B2
MP_BipKopp1.1_B3_1_M__11.tif,97,B3
MP_BipKopp1.1_B3_1_M__11.tif,82,C1
MP_BipKopp1.1_B3_1_M__11.tif,89,C2
MP_BipKopp1.1_B3_1_M__11.tif,104,C3
MP_BipKopp1.1_B3_1_M__11.tif,99,E1
MP_BipKopp1.1_B3_1_M__11.tif,94,E2
MP_BipKopp1.1_B3_1_M__11.tif,102,F1
MP_BipKopp1.1_B3_1_M__11.tif,96,F2
MP_BipKopp1.1_B3_1_M__11.tif,105,F3
MP_BipKopp1.1_B3_1_M__11.tif,135,G1
MP_BipKopp1.1_B3_1_M__11.tif,90,G2
MP_BipKopp1.1_B3_1_M__11.tif,121,G3
MP_BipKopp1.1_B3_1_M__12.tif,94,A1
MP_BipKopp1.1_B3_1_M__12.tif,72,A2
MP_BipKopp1.1_B3_1_M__12.tif,86,B1
MP_BipKopp1.1_B3_1_M__12.tif,89,B2
MP_BipKopp1.1_B3_1_M__12.tif,88,B3
MP_BipKopp1.1_B3_1_M__12.tif,73,C1
MP_BipKopp1.1_B3_1_M__12.tif,94,C2
MP_BipKopp1.1_B3_1_M__12.tif,113,C3
MP_BipKopp1.1_B3_1_M__12.tif,93,E1
MP_BipKopp1.1_B3_1_M__12.tif,98,E2
MP_BipKopp1.1_B3_1_M__12.tif,97,F1
MP_BipKopp1.1_B3_1_M__12.tif,111,F2
MP_BipKopp1.1_B3_1_M__12.tif,120,F3
MP_BipKopp1.1_B3_1_M__12.tif,135,G1
MP_BipKopp1.1_B3_1_M__12.tif,91,G2
MP_BipKopp1.1_B3_1_M__12.tif,111,G3
MP_BipKopp1.1_B3_1_M__13.tif,84,A1
MP_BipKopp1.1_B3_1_M__13.tif,87,A2
MP_BipKopp1.1_B3_1_M__13.tif,103,B1
MP_BipKopp1.1_B3_1_M__13.tif,107,B2
MP_BipKopp1.1_B3_1_M__13.tif,115,B3
MP_BipKopp1.1_B3_1_M__13.tif,101,C1
MP_BipKopp1.1_B3_1_M__13.tif,105,C2
MP_BipKopp1.1_B3_1_M__13.tif,125,C3
MP_BipKopp1.1_B3_1_M__13.tif,100,E1
MP_BipKopp1.1_B3_1_M__13.tif,109,E2
MP_BipKopp1.1_B3_1_M__13.tif,109,F1
MP_BipKopp1.1_B3_1_M__13.tif,116,F2
MP_BipKopp1.1_B3_1_M__13.tif,123,F3
MP_BipKopp1.1_B3_1_M__13.tif,142,G1
MP_BipKopp1.1_B3_1_M__13.tif,98,G2
MP_BipKopp1.1_B3_1_M__13.tif,113,G3
MP_BipKopp1.1_B3_1_M__14.tif,98,A1
MP_BipKopp1.1_B3_1_M__14.tif,84,A2
MP_BipKopp1.1_B3_1_M__14.tif,95,B1
MP_BipKopp1.1_B3_1_M__14.tif,98,B2
MP_BipKopp1.1_B3_1_M__14.tif,99,B3
MP_BipKopp1.1_B3_1_M__14.tif,88,C1
MP_BipKopp1.1_B3_1_M__14.tif,113,C2
MP_BipKopp1.1_B3_1_M__14.tif,129,C3
MP_BipKopp1.1_B3_1_M__14.tif,118,E1
MP_BipKopp1.1_B3_1_M__14.tif,103,E2
MP_BipKopp1.1_B3_1_M__14.tif,106,F1
MP_BipKopp1.1_B3_1_M__14.tif,106,F2
MP_BipKopp1.1_B3_1_M__14.tif,119,F3
MP_BipKopp1.1_B3_1_M__14.tif,127,G1
MP_BipKopp1.1_B3_1_M__14.tif,102,G2
MP_BipKopp1.1_B3_1_M__14.tif,114,G3
MP_BipKopp1.1_B3_1_M__15.tif,71,A1
MP_BipKopp1.1_B3_1_M__15.tif,74,A2
MP_BipKopp1.1_B3_1_M__15.tif,79,B1
MP_BipKopp1.1_B3_1_M__15.tif,86,B2
MP_BipKopp1.1_B3_1_M__15.tif,103,B3
MP_BipKopp1.1_B3_1_M__15.tif,80,C1
MP_BipKopp1.1_B3_1_M__15.tif,95,C2
MP_BipKopp1.1_B3_1_M__15.tif,113,C3
MP_BipKopp1.1_B3_1_M__15.tif,92,E1
MP_BipKopp1.1_B3_1_M__15.tif,100,E2
MP_BipKopp1.1_B3_1_M__15.tif,94,F1
MP_BipKopp1.1_B3_1_M__15.tif,91,F2
MP_BipKopp1.1_B3_1_M__15.tif,105,F3
MP_BipKopp1.1_B3_1_M__15.tif,118,G1
MP_BipKopp1.1_B3_1_M__15.tif,78,G2
MP_BipKopp1.1_B3_1_M__15.tif,102,G3
MP_BipKopp1.1_B3_1_M__16.tif,86,A1
MP_BipKopp1.1_B3_1_M__16.tif,79,A2
MP_BipKopp1.1_B3_1_M__16.tif,95,B1
MP_BipKopp1.1_B3_1_M__16.tif,100,B2
MP_BipKopp1.1_B3_1_M__16.tif,118,B3
MP_BipKopp1.1_B3_1_M__16.tif,98,C1
MP_BipKopp1.1_B3_1_M__16.tif,104,C2
MP_BipKopp1.1_B3_1_M__16.tif,110,C3
MP_BipKopp1.1_B3_1_M__16.tif,104,E1
MP_BipKopp1.1_B3_1_M__16.tif,108,E2
MP_BipKopp1.1_B3_1_M__16.tif,120,F1
MP_BipKopp1.1_B3_1_M__16.tif,105,F2
MP_BipKopp1.1_B3_1_M__16.tif,116,F3
MP_BipKopp1.1_B3_1_M__16.tif,160,G1
MP_BipKopp1.1_B3_1_M__16.tif,122,G2
MP_BipKopp1.1_B3_1_M__16.tif,116,G3
MP_BipKopp1.1_B3_1_M__17.tif,95,A1
MP_BipKopp1.1_B3_1_M__17.tif,89,A2
MP_BipKopp1.1_B3_1_M__17.tif,97,B1
MP_BipKopp1.1_B3_1_M__17.tif,105,B2
MP_BipKopp1.1_B3_1_M__17.tif,112,B3
MP_BipKopp1.1_B3_1_M__17.tif,102,C1
MP_BipKopp1.1_B3_1_M__17.tif,99,C2
MP_BipKopp1.1_B3_1_M__17.tif,124,C3
MP_BipKopp1.1_B3_1_M__17.tif,114,E1
MP_BipKopp1.1_B3_1_M__17.tif,108,E2
MP_BipKopp1.1_B3_1_M__17.tif,110,F1
MP_BipKopp1.1_B3_1_M__17.tif,105,F2
MP_BipKopp1.1_B3_1_M__17.tif,113,F3
MP_BipKopp1.1_B3_1_M__17.tif,134,G1
MP_BipKopp1.1_B3_1_M__17.tif,98,G2
MP_BipKopp1.1_B3_1_M__17.tif,101,G3
MP_BipKopp1.1_B3_1_M__18.tif,89,A1
MP_BipKopp1.1_B3_1_M__18.tif,94,A2
MP_BipKopp1.1_B3_1_M__18.tif,92,B1
MP_BipKopp1.1_B3_1_M__18.tif,94,B2
MP_BipKopp1.1_B3_1_M__18.tif,104,B3
MP_BipKopp1.1_B3_1_M__18.tif,89,C1
MP_BipKopp1.1_B3_1_M__18.tif,93,C2
MP_BipKopp1.1_B3_1_M__18.tif,123,C3
MP_BipKopp1.1_B3_1_M__18.tif,107,E1
MP_BipKopp1.1_B3_1_M__18.tif,115,E2
MP_BipKopp1.1_B3_1_M__18.tif,116,F1
MP_BipKopp1.1_B3_1_M__18.tif,104,F2
MP_BipKopp1.1_B3_1_M__18.tif,109,F3
MP_BipKopp1.1_B3_1_M__18.tif,126,G1
MP_BipKopp1.1_B3_1_M__18.tif,113,G2
MP_BipKopp1.1_B3_1_M__18.tif,114,G3
MP_BipKopp1.1_B3_2_F__01.tif,67,A1
MP_BipKopp1.1_B3_2_F__01.tif,76,A2
MP_BipKopp1.1_B3_2_F__01.tif,84,B1
MP_BipKopp1.1_B3_2_F__01.tif,92,B2
MP_BipKopp1.1_B3_2_F__01.tif,88,B3
MP_BipKopp1.1_B3_2_F__01.tif,90,C1
MP_BipKopp1.1_B3_2_F__01.tif,84,C2
MP_BipKopp1.1_B3_2_F__01.tif,109,C3
MP_BipKopp1.1_B3_2_F__01.tif,95,E1
MP_BipKopp1.1_B3_2_F__01.tif,88,E2
MP_BipKopp1.1_B3_2_F__01.tif,90,F1
MP_BipKopp1.1_B3_2_F__01.tif,88,F2
MP_BipKopp1.1_B3_2_F__01.tif,98,F3
MP_BipKopp1.1_B3_2_F__01.tif,110,G1
MP_BipKopp1.1_B3_2_F__01.tif,73,G2
MP_BipKopp1.1_B3_2_F__01.tif,111,G3
MP_BipKopp1.1_B3_2_F__02.tif,77,A1
MP_BipKopp1.1_B3_2_F__02.tif,73,A2
MP_BipKopp1.1_B3_2_F__02.tif,76,B1
MP_BipKopp1.1_B3_2_F__02.tif,75,B2
MP_BipKopp1.1_B3_2_F__02.tif,87,B3
MP_BipKopp1.1_B3_2_F__02.tif,67,C1
MP_BipKopp1.1_B3_2_F__02.tif,81,C2
MP_BipKopp1.1_B3_2_F__02.tif,107,C3
MP_BipKopp1.1_B3_2_F__02.tif,88,E1
MP_BipKopp1.1_B3_2_F__02.tif,88,E2
MP_BipKopp1.1_B3_2_F__02.tif,91,F1
MP_BipKopp1.1_B3_2_F__02.tif,91,F2
MP_BipKopp1.1_B3_2_F__02.tif,100,F3
MP_BipKopp1.1_B3_2_F__02.tif,111,G1
MP_BipKopp1.1_B3_2_F__02.tif,76,G2
MP_BipKopp1.1_B3_2_F__02.tif,109,G3
MP_BipKopp1.1_B3_2_F__03.tif,82,A1
MP_BipKopp1.1_B3_2_F__03.tif,68,A2
MP_BipKopp1.1_B3_2_F__03.tif,83,B1
MP_BipKopp1.1_B3_2_F__03.tif,92,B2
MP_BipKopp1.1_B3_2_F__03.tif,104,B3
MP_BipKopp1.1_B3_2_F__03.tif,67,C1
MP_BipKopp1.1_B3_2_F__03.tif,80,C2
MP_BipKopp1.1_B3_2_F__03.tif,111,C3
MP_BipKopp1.1_B3_2_F__03.tif,89,E1
MP_BipKopp1.1_B3_2_F__03.tif,77,E2
MP_BipKopp1.1_B3_2_F__03.tif,95,F1
MP_BipKopp1.1_B3_2_F__03.tif,74,F2
MP_BipKopp1.1_B3_2_F__03.tif,81,F3
MP_BipKopp1.1_B3_2_F__03.tif,158,G1
MP_BipKopp1.1_B3_2_F__03.tif,122,G2
MP_BipKopp1.1_B3_2_F__03.tif,55,G3
MP_BipKopp1.1_B3_2_F__04.tif,69,A1
MP_BipKopp1.1_B3_2_F__04.tif,81,A2
MP_BipKopp1.1_B3_2_F__04.tif,85,B1
MP_BipKopp1.1_B3_2_F__04.tif,73,B2
MP_BipKopp1.1_B3_2_F__04.tif,63,B3
MP_BipKopp1.1_B3_2_F__04.tif,69,C1
MP_BipKopp1.1_B3_2_F__04.tif,76,C2
MP_BipKopp1.1_B3_2_F__04.tif,87,C3
MP_BipKopp1.1_B3_2_F__04.tif,92,E1
MP_BipKopp1.1_B3_2_F__04.tif,84,E2
MP_BipKopp1.1_B3_2_F__04.tif,84,F1
MP_BipKopp1.1_B3_2_F__04.tif,62,F2
MP_BipKopp1.1_B3_2_F__04.tif,64,F3
MP_BipKopp1.1_B3_2_F__04.tif,84,G1
MP_BipKopp1.1_B3_2_F__04.tif,49,G2
MP_BipKopp1.1_B3_2_F__04.tif,43,G3
MP_BipKopp1.1_B3_2_F__05.tif,83,A1
MP_BipKopp1.1_B3_2_F__05.tif,72,A2
MP_BipKopp1.1_B3_2_F__05.tif,71,B1
MP_BipKopp1.1_B3_2_F__05.tif,85,B2
MP_BipKopp1.1_B3_2_F__05.tif,102,B3
MP_BipKopp1.1_B3_2_F__05.tif,82,C1
MP_BipKopp1.1_B3_2_F__05.tif,87,C2
MP_BipKopp1.1_B3_2_F__05.tif,101,C3
MP_BipKopp1.1_B3_2_F__05.tif,91,E1
MP_BipKopp1.1_B3_2_F__05.tif,90,E2
MP_BipKopp1.1_B3_2_F__05.tif,94,F1
MP_BipKopp1.1_B3_2_F__05.tif,89,F2
MP_BipKopp1.1_B3_2_F__05.tif,102,F3
MP_BipKopp1.1_B3_2_F__05.tif,101,G1
MP_BipKopp1.1_B3_2_F__05.tif,81,G2
MP_BipKopp1.1_B3_2_F__05.tif,104,G3
MP_BipKopp1.1_B3_2_F__06.tif,77,A1
MP_BipKopp1.1_B3_2_F__06.tif,78,A2
MP_BipKopp1.1_B3_2_F__06.tif,94,B1
MP_BipKopp1.1_B3_2_F__06.tif,108,B2
MP_BipKopp1.1_B3_2_F__06.tif,125,B3
MP_BipKopp1.1_B3_2_F__06.tif,132,C1
MP_BipKopp1.1_B3_2_F__06.tif,138,C2
MP_BipKopp1.1_B3_2_F__06.tif,131,C3
MP_BipKopp1.1_B3_2_F__06.tif,130,E1
MP_BipKopp1.1_B3_2_F__06.tif,118,E2
MP_BipKopp1.1_B3_2_F__06.tif,117,F1
MP_BipKopp1.1_B3_2_F__06.tif,110,F2
MP_BipKopp1.1_B3_2_F__06.tif,130,F3
MP_BipKopp1.1_B3_2_F__06.tif,136,G1
MP_BipKopp1.1_B3_2_F__06.tif,82,G2
MP_BipKopp1.1_B3_2_F__06.tif,107,G3
MP_BipKopp1.1_B3_2_F__07.tif,77,A1
MP_BipKopp1.1_B3_2_F__07.tif,75,A2
MP_BipKopp1.1_B3_2_F__07.tif,78,B1
MP_BipKopp1.1_B3_2_F__07.tif,75,B2
MP_BipKopp1.1_B3_2_F__07.tif,105,B3
MP_BipKopp1.1_B3_2_F__07.tif,83,C1
MP_BipKopp1.1_B3_2_F__07.tif,91,C2
MP_BipKopp1.1_B3_2_F__07.tif,101,C3
MP_BipKopp1.1_B3_2_F__07.tif,82,E1
MP_BipKopp1.1_B3_2_F__07.tif,89,E2
MP_BipKopp1.1_B3_2_F__07.tif,92,F1
MP_BipKopp1.1_B3_2_F__07.tif,96,F2
MP_BipKopp1.1_B3_2_F__07.tif,107,F3
MP_BipKopp1.1_B3_2_F__07.tif,121,G1
MP_BipKopp1.1_B3_2_F__07.tif,95,G2
MP_BipKopp1.1_B3_2_F__07.tif,93,G3
MP_BipKopp1.1_B3_2_F__08.tif,81,A1
MP_BipKopp1.1_B3_2_F__08.tif,66,A2
MP_BipKopp1.1_B3_2_F__08.tif,74,B1
MP_BipKopp1.1_B3_2_F__08.tif,80,B2
MP_BipKopp1.1_B3_2_F__08.tif,92,B3
MP_BipKopp1.1_B3_2_F__08.tif,73,C1
MP_BipKopp1.1_B3_2_F__08.tif,84,C2
MP_BipKopp1.1_B3_2_F__08.tif,93,C3
MP_BipKopp1.1_B3_2_F__08.tif,98,E1
MP_BipKopp1.1_B3_2_F__08.tif,90,E2
MP_BipKopp1.1_B3_2_F__08.tif,90,F1
MP_BipKopp1.1_B3_2_F__08.tif,95,F2
MP_BipKopp1.1_B3_2_F__08.tif,102,F3
MP_BipKopp1.1_B3_2_F__08.tif,98,G1
MP_BipKopp1.1_B3_2_F__08.tif,89,G2
MP_BipKopp1.1_B3_2_F__08.tif,97,G3
MP_BipKopp1.1_B3_2_F__09.tif,72,A1
MP_BipKopp1.1_B3_2_F__09.tif,80,A2
MP_BipKopp1.1_B3_2_F__09.tif,79,B1
MP_BipKopp1.1_B3_2_F__09.tif,79,B2
MP_BipKopp1.1_B3_2_F__09.tif,105,B3
MP_BipKopp1.1_B3_2_F__09.tif,76,C1
MP_BipKopp1.1_B3_2_F__09.tif,98,C2
MP_BipKopp1.1_B3_2_F__09.tif,117,C3
MP_BipKopp1.1_B3_2_F__09.tif,95,E1
MP_BipKopp1.1_B3_2_F__09.tif,91,E2
MP_BipKopp1.1_B3_2_F__09.tif,97,F1
MP_BipKopp1.1_B3_2_F__09.tif,107,F2
MP_BipKopp1.1_B3_2_F__09.tif,100,F3
MP_BipKopp1.1_B3_2_F__09.tif,109,G1
MP_BipKopp1.1_B3_2_F__09.tif,81,G2
MP_BipKopp1.1_B3_2_F__09.tif,101,G3
MP_BipKopp1.1_B3_2_F__10.tif,82,A1
MP_BipKopp1.1_B3_2_F__10.tif,87,A2
MP_BipKopp1.1_B3_2_F__10.tif,87,B1
MP_BipKopp1.1_B3_2_F__10.tif,108,B2
MP_BipKopp1.1_B3_2_F__10.tif,110,B3
MP_BipKopp1.1_B3_2_F__10.tif,106,C1
MP_BipKopp1.1_B3_2_F__10.tif,109,C2
MP_BipKopp1.1_B3_2_F__10.tif,147,C3
MP_BipKopp1.1_B3_2_F__10.tif,112,E1
MP_BipKopp1.1_B3_2_F__10.tif,116,E2
MP_BipKopp1.1_B3_2_F__10.tif,100,F1
MP_BipKopp1.1_B3_2_F__10.tif,98,F2
MP_BipKopp1.1_B3_2_F__10.tif,97,F3
MP_BipKopp1.1_B3_2_F__10.tif,124,G1
MP_BipKopp1.1_B3_2_F__10.tif,115,G2
MP_BipKopp1.1_B3_2_F__10.tif,93,G3
MP_BipKopp1.1_B3_2_F__11.tif,76,A1
MP_BipKopp1.1_B3_2_F__11.tif,77,A2
MP_BipKopp1.1_B3_2_F__11.tif,85,B1
MP_BipKopp1.1_B3_2_F__11.tif,90,B2
MP_BipKopp1.1_B3_2_F__11.tif,89,B3
MP_BipKopp1.1_B3_2_F__11.tif,85,C1
MP_BipKopp1.1_B3_2_F__11.tif,87,C2
MP_BipKopp1.1_B3_2_F__11.tif,105,C3
MP_BipKopp1.1_B3_2_F__11.tif,97,E1
MP_BipKopp1.1_B3_2_F__11.tif,94,E2
MP_BipKopp1.1_B3_2_F__11.tif,99,F1
MP_BipKopp1.1_B3_2_F__11.tif,95,F2
MP_BipKopp1.1_B3_2_F__11.tif,105,F3
MP_BipKopp1.1_B3_2_F__11.tif,115,G1
MP_BipKopp1.1_B3_2_F__11.tif,93,G2
MP_BipKopp1.1_B3_2_F__11.tif,103,G3
MP_BipKopp1.1_B3_2_F__12.tif,72,A1
MP_BipKopp1.1_B3_2_F__12.tif,74,A2
MP_BipKopp1.1_B3_2_F__12.tif,80,B1
MP_BipKopp1.1_B3_2_F__12.tif,75,B2
MP_BipKopp1.1_B3_2_F__12.tif,95,B3
MP_BipKopp1.1_B3_2_F__12.tif,78,C1
MP_BipKopp1.1_B3_2_F__12.tif,87,C2
MP_BipKopp1.1_B3_2_F__12.tif,98,C3
MP_BipKopp1.1_B3_2_F__12.tif,99,E1
MP_BipKopp1.1_B3_2_F__12.tif,95,E2
MP_BipKopp1.1_B3_2_F__12.tif,101,F1
MP_BipKopp1.1_B3_2_F__12.tif,93,F2
MP_BipKopp1.1_B3_2_F__12.tif,110,F3
MP_BipKopp1.1_B3_2_F__12.tif,128,G1
MP_BipKopp1.1_B3_2_F__12.tif,91,G2
MP_BipKopp1.1_B3_2_F__12.tif,109,G3
MP_BipKopp1.1_B3_2_F__13.tif,72,A1
MP_BipKopp1.1_B3_2_F__13.tif,70,A2
MP_BipKopp1.1_B3_2_F__13.tif,69,B1
MP_BipKopp1.1_B3_2_F__13.tif,83,B2
MP_BipKopp1.1_B3_2_F__13.tif,86,B3
MP_BipKopp1.1_B3_2_F__13.tif,79,C1
MP_BipKopp1.1_B3_2_F__13.tif,91,C2
MP_BipKopp1.1_B3_2_F__13.tif,100,C3
MP_BipKopp1.1_B3_2_F__13.tif,93,E1
MP_BipKopp1.1_B3_2_F__13.tif,93,E2
MP_BipKopp1.1_B3_2_F__13.tif,100,F1
MP_BipKopp1.1_B3_2_F__13.tif,95,F2
MP_BipKopp1.1_B3_2_F__13.tif,109,F3
MP_BipKopp1.1_B3_2_F__13.tif,123,G1
MP_BipKopp1.1_B3_2_F__13.tif,85,G2
MP_BipKopp1.1_B3_2_F__13.tif,106,G3
MP_BipKopp1.1_B3_2_F__14.tif,79,A1
MP_BipKopp1.1_B3_2_F__14.tif,66,A2
MP_BipKopp1.1_B3_2_F__14.tif,86,B1
MP_BipKopp1.1_B3_2_F__14.tif,79,B2
MP_BipKopp1.1_B3_2_F__14.tif,84,B3
MP_BipKopp1.1_B3_2_F__14.tif,78,C1
MP_BipKopp1.1_B3_2_F__14.tif,76,C2
MP_BipKopp1.1_B3_2_F__14.tif,109,C3
MP_BipKopp1.1_B3_2_F__14.tif,82,E1
MP_BipKopp1.1_B3_2_F__14.tif,88,E2
MP_BipKopp1.1_B3_2_F__14.tif,91,F1
MP_BipKopp1.1_B3_2_F__14.tif,95,F2
MP_BipKopp1.1_B3_2_F__14.tif,94,F3
MP_BipKopp1.1_B3_2_F__14.tif,121,G1
MP_BipKopp1.1_B3_2_F__14.tif,74,G2
MP_BipKopp1.1_B3_2_F__14.tif,88,G3
MP_BipKopp1.1_B3_2_F__15.tif,59,A1
MP_BipKopp1.1_B3_2_F__15.tif,69,A2
MP_BipKopp1.1_B3_2_F__15.tif,74,B1
MP_BipKopp1.1_B3_2_F__15.tif,75,B2
MP_BipKopp1.1_B3_2_F__15.tif,79,B3
MP_BipKopp1.1_B3_2_F__15.tif,76,C1
MP_BipKopp1.1_B3_2_F__15.tif,84,C2
MP_BipKopp1.1_B3_2_F__15.tif,105,C3
MP_BipKopp1.1_B3_2_F__15.tif,96,E1
MP_BipKopp1.1_B3_2_F__15.tif,88,E2
MP_BipKopp1.1_B3_2_F__15.tif,99,F1
MP_BipKopp1.1_B3_2_F__15.tif,97,F2
MP_BipKopp1.1_B3_2_F__15.tif,108,F3
MP_BipKopp1.1_B3_2_F__15.tif,105,G1
MP_BipKopp1.1_B3_2_F__15.tif,85,G2
MP_BipKopp1.1_B3_2_F__15.tif,116,G3
MP_BipKopp1.1_B3_2_F__16.tif,70,A1
MP_BipKopp1.1_B3_2_F__16.tif,64,A2
MP_BipKopp1.1_B3_2_F__16.tif,74,B1
MP_BipKopp1.1_B3_2_F__16.tif,84,B2
MP_BipKopp1.1_B3_2_F__16.tif,93,B3
MP_BipKopp1.1_B3_2_F__16.tif,78,C1
MP_BipKopp1.1_B3_2_F__16.tif,95,C2
MP_BipKopp1.1_B3_2_F__16.tif,116,C3
MP_BipKopp1.1_B3_2_F__16.tif,91,E1
MP_BipKopp1.1_B3_2_F__16.tif,84,E2
MP_BipKopp1.1_B3_2_F__16.tif,94,F1
MP_BipKopp1.1_B3_2_F__16.tif,88,F2
MP_BipKopp1.1_B3_2_F__16.tif,107,F3
MP_BipKopp1.1_B3_2_F__16.tif,117,G1
MP_BipKopp1.1_B3_2_F__16.tif,68,G2
MP_BipKopp1.1_B3_2_F__16.tif,100,G3
MP_BipKopp1.1_B3_2_F__17.tif,83,A1
MP_BipKopp1.1_B3_2_F__17.tif,77,A2
MP_BipKopp1.1_B3_2_F__17.tif,89,B1
MP_BipKopp1.1_B3_2_F__17.tif,75,B2
MP_BipKopp1.1_B3_2_F__17.tif,108,B3
MP_BipKopp1.1_B3_2_F__17.tif,76,C1
MP_BipKopp1.1_B3_2_F__17.tif,97,C2
MP_BipKopp1.1_B3_2_F__17.tif,116,C3
MP_BipKopp1.1_B3_2_F__17.tif,102,E1
MP_BipKopp1.1_B3_2_F__17.tif,108,E2
MP_BipKopp1.1_B3_2_F__17.tif,105,F1
MP_BipKopp1.1_B3_2_F__17.tif,93,F2
MP_BipKopp1.1_B3_2_F__17.tif,106,F3
MP_BipKopp1.1_B3_2_F__17.tif,126,G1
MP_BipKopp1.1_B3_2_F__17.tif,85,G2
MP_BipKopp1.1_B3_2_F__17.tif,98,G3
MP_BipKopp1.1_B3_2_F__18.tif,70,A1
MP_BipKopp1.1_B3_2_F__18.tif,86,A2
MP_BipKopp1.1_B3_2_F__18.tif,85,B1
MP_BipKopp1.1_B3_2_F__18.tif,104,B2
MP_BipKopp1.1_B3_2_F__18.tif,100,B3
MP_BipKopp1.1_B3_2_F__18.tif,92,C1
MP_BipKopp1.1_B3_2_F__18.tif,96,C2
MP_BipKopp1.1_B3_2_F__18.tif,115,C3
MP_BipKopp1.1_B3_2_F__18.tif,112,E1
MP_BipKopp1.1_B3_2_F__18.tif,103,E2
MP_BipKopp1.1_B3_2_F__18.tif,94,F1
MP_BipKopp1.1_B3_2_F__18.tif,114,F2
MP_BipKopp1.1_B3_2_F__18.tif,114,F3
MP_BipKopp1.1_B3_2_F__18.tif,129,G1
MP_BipKopp1.1_B3_2_F__18.tif,92,G2
MP_BipKopp1.1_B3_2_F__18.tif,113,G3
MP_BipKopp1.1_B3_2_F__19.tif,74,A1
MP_BipKopp1.1_B3_2_F__19.tif,71,A2
MP_BipKopp1.1_B3_2_F__19.tif,82,B1
MP_BipKopp1.1_B3_2_F__19.tif,85,B2
MP_BipKopp1.1_B3_2_F__19.tif,99,B3
MP_BipKopp1.1_B3_2_F__19.tif,86,C1
MP_BipKopp1.1_B3_2_F__19.tif,92,C2
MP_BipKopp1.1_B3_2_F__19.tif,116,C3
MP_BipKopp1.1_B3_2_F__19.tif,97,E1
MP_BipKopp1.1_B3_2_F__19.tif,92,E2
MP_BipKopp1.1_B3_2_F__19.tif,98,F1
MP_BipKopp1.1_B3_2_F__19.tif,102,F2
MP_BipKopp1.1_B3_2_F__19.tif,105,F3
MP_BipKopp1.1_B3_2_F__19.tif,134,G1
MP_BipKopp1.1_B3_2_F__19.tif,85,G2
MP_BipKopp1.1_B3_2_F__19.tif,102,G3
MP_BipKopp1.1_B3_2_F__20.tif,66,A1
MP_BipKopp1.1_B3_2_F__20.tif,63,A2
MP_BipKopp1.1_B3_2_F__20.tif,71,B1
MP_BipKopp1.1_B3_2_F__20.tif,79,B2
MP_BipKopp1.1_B3_2_F__20.tif,82,B3
MP_BipKopp1.1_B3_2_F__20.tif,77,C1
MP_BipKopp1.1_B3_2_F__20.tif,84,C2
MP_BipKopp1.1_B3_2_F__20.tif,104,C3
MP_BipKopp1.1_B3_2_F__20.tif,84,E1
MP_BipKopp1.1_B3_2_F__20.tif,98,E2
MP_BipKopp1.1_B3_2_F__20.tif,89,F1
MP_BipKopp1.1_B3_2_F__20.tif,96,F2
MP_BipKopp1.1_B3_2_F__20.tif,101,F3
MP_BipKopp1.1_B3_2_F__20.tif,125,G1
MP_BipKopp1.1_B3_2_F__20.tif,84,G2
MP_BipKopp1.1_B3_2_F__20.tif,99,G3
MP_BipKopp1.1_B3_2_F__21.tif,79,A1
MP_BipKopp1.1_B3_2_F__21.tif,76,A2
MP_BipKopp1.1_B3_2_F__21.tif,83,B1
MP_BipKopp1.1_B3_2_F__21.tif,87,B2
MP_BipKopp1.1_B3_2_F__21.tif,86,B3
MP_BipKopp1.1_B3_2_F__21.tif,71,C1
MP_BipKopp1.1_B3_2_F__21.tif,85,C2
MP_BipKopp1.1_B3_2_F__21.tif,107,C3
MP_BipKopp1.1_B3_2_F__21.tif,93,E1
MP_BipKopp1.1_B3_2_F__21.tif,85,E2
MP_BipKopp1.1_B3_2_F__21.tif,89,F1
MP_BipKopp1.1_B3_2_F__21.tif,97,F2
MP_BipKopp1.1_B3_2_F__21.tif,108,F3
MP_BipKopp1.1_B3_2_F__21.tif,119,G1
MP_BipKopp1.1_B3_2_F__21.tif,80,G2
MP_BipKopp1.1_B3_2_F__21.tif,111,G3
MP_BipKopp1.1_B3_2_F__22.tif,78,A1
