 ,Label,Count
162,MP_MelC3.4_B1_1_F__11.tif,65
163,MP_MelC3.4_B1_1_F__11.tif,82
164,MP_MelC3.4_B1_1_F__11.tif,70
165,MP_MelC3.4_B1_1_F__11.tif,72
166,MP_MelC3.4_B1_1_F__11.tif,68
167,MP_MelC3.4_B1_1_F__11.tif,68
168,MP_MelC3.4_B1_1_F__11.tif,76
169,MP_MelC3.4_B1_1_F__11.tif,80
170,MP_MelC3.4_B1_1_F__11.tif,68
171,MP_MelC3.4_B1_1_F__11.tif,75
172,MP_MelC3.4_B1_1_F__11.tif,82
173,MP_MelC3.4_B1_1_F__11.tif,83
174,MP_MelC3.4_B1_1_F__11.tif,86
175,MP_MelC3.4_B1_1_F__11.tif,68
176,MP_MelC3.4_B1_1_F__11.tif,87
177,MP_MelC3.4_B1_1_F__12.tif,64
178,MP_MelC3.4_B1_1_F__12.tif,64
179,MP_MelC3.4_B1_1_F__12.tif,82
180,MP_MelC3.4_B1_1_F__12.tif,63
181,MP_MelC3.4_B1_1_F__12.tif,70
182,MP_MelC3.4_B1_1_F__12.tif,63
183,MP_MelC3.4_B1_1_F__12.tif,72
184,MP_MelC3.4_B1_1_F__12.tif,76
185,MP_MelC3.4_B1_1_F__12.tif,74
186,MP_MelC3.4_B1_1_F__12.tif,71
187,MP_MelC3.4_B1_1_F__12.tif,64
188,MP_MelC3.4_B1_1_F__12.tif,79
189,MP_MelC3.4_B1_1_F__12.tif,86
190,MP_MelC3.4_B1_1_F__12.tif,86
191,MP_MelC3.4_B1_1_F__12.tif,68
192,MP_MelC3.4_B1_1_F__12.tif,94
193,MP_MelC3.4_B1_1_F__13.tif,64
194,MP_MelC3.4_B1_1_F__13.tif,66
195,MP_MelC3.4_B1_1_F__13.tif,84
196,MP_MelC3.4_B1_1_F__13.tif,76
197,MP_MelC3.4_B1_1_F__13.tif,90
198,MP_MelC3.4_B1_1_F__13.tif,74
199,MP_MelC3.4_B1_1_F__13.tif,65
200,MP_MelC3.4_B1_1_F__13.tif,81
201,MP_MelC3.4_B1_1_F__13.tif,71
202,MP_MelC3.4_B1_1_F__13.tif,64
203,MP_MelC3.4_B1_1_F__13.tif,65
204,MP_MelC3.4_B1_1_F__13.tif,65
205,MP_MelC3.4_B1_1_F__13.tif,84
206,MP_MelC3.4_B1_1_F__13.tif,65
207,MP_MelC3.4_B1_1_F__13.tif,69
208,MP_MelC3.4_B1_1_F__13.tif,96
209,MP_MelC3.4_B1_1_F__14.tif,60
210,MP_MelC3.4_B1_1_F__14.tif,56
211,MP_MelC3.4_B1_1_F__14.tif,86
212,MP_MelC3.4_B1_1_F__14.tif,66
213,MP_MelC3.4_B1_1_F__14.tif,86
214,MP_MelC3.4_B1_1_F__14.tif,64
215,MP_MelC3.4_B1_1_F__14.tif,75
216,MP_MelC3.4_B1_1_F__14.tif,84
217,MP_MelC3.4_B1_1_F__14.tif,76
218,MP_MelC3.4_B1_1_F__14.tif,71
219,MP_MelC3.4_B1_1_F__14.tif,62
220,MP_MelC3.4_B1_1_F__14.tif,65
221,MP_MelC3.4_B1_1_F__14.tif,85
222,MP_MelC3.4_B1_1_F__14.tif,63
223,MP_MelC3.4_B1_1_F__14.tif,63
224,MP_MelC3.4_B1_1_F__14.tif,93
225,MP_MelC3.4_B1_1_F__15.tif,71
226,MP_MelC3.4_B1_1_F__15.tif,64
227,MP_MelC3.4_B1_1_F__15.tif,79
228,MP_MelC3.4_B1_1_F__15.tif,72
229,MP_MelC3.4_B1_1_F__15.tif,76
230,MP_MelC3.4_B1_1_F__15.tif,62
231,MP_MelC3.4_B1_1_F__15.tif,66
232,MP_MelC3.4_B1_1_F__15.tif,77
233,MP_MelC3.4_B1_1_F__15.tif,85
234,MP_MelC3.4_B1_1_F__15.tif,72
235,MP_MelC3.4_B1_1_F__15.tif,64
236,MP_MelC3.4_B1_1_F__15.tif,75
237,MP_MelC3.4_B1_1_F__15.tif,82
238,MP_MelC3.4_B1_1_F__15.tif,97
239,MP_MelC3.4_B1_1_F__15.tif,76
240,MP_MelC3.4_B1_1_F__15.tif,104
241,MP_MelC3.4_B1_1_F__16.tif,60
242,MP_MelC3.4_B1_1_F__16.tif,58
243,MP_MelC3.4_B1_1_F__16.tif,84
244,MP_MelC3.4_B1_1_F__16.tif,68
245,MP_MelC3.4_B1_1_F__16.tif,77
246,MP_MelC3.4_B1_1_F__16.tif,63
247,MP_MelC3.4_B1_1_F__16.tif,75
248,MP_MelC3.4_B1_1_F__16.tif,88
249,MP_MelC3.4_B1_1_F__16.tif,71
250,MP_MelC3.4_B1_1_F__16.tif,67
251,MP_MelC3.4_B1_1_F__16.tif,81
252,MP_MelC3.4_B1_1_F__16.tif,74
253,MP_MelC3.4_B1_1_F__16.tif,75
254,MP_MelC3.4_B1_1_F__16.tif,76
255,MP_MelC3.4_B1_1_F__16.tif,100
256,MP_MelC3.4_B1_1_F__16.tif,103
257,MP_MelC3.4_B1_1_F__17.tif,57
258,MP_MelC3.4_B1_1_F__17.tif,58
259,MP_MelC3.4_B1_1_F__17.tif,82
260,MP_MelC3.4_B1_1_F__17.tif,64
261,MP_MelC3.4_B1_1_F__17.tif,77
262,MP_MelC3.4_B1_1_F__17.tif,65
263,MP_MelC3.4_B1_1_F__17.tif,59
264,MP_MelC3.4_B1_1_F__17.tif,86
265,MP_MelC3.4_B1_1_F__17.tif,97
266,MP_MelC3.4_B1_1_F__17.tif,72
267,MP_MelC3.4_B1_1_F__17.tif,70
268,MP_MelC3.4_B1_1_F__17.tif,79
269,MP_MelC3.4_B1_1_F__17.tif,90
270,MP_MelC3.4_B1_1_F__17.tif,53
271,MP_MelC3.4_B1_1_F__17.tif,63
272,MP_MelC3.4_B1_1_F__17.tif,100
273,MP_MelC3.4_B1_1_F__18.tif,62
274,MP_MelC3.4_B1_1_F__18.tif,60
275,MP_MelC3.4_B1_1_F__18.tif,94
276,MP_MelC3.4_B1_1_F__18.tif,68
277,MP_MelC3.4_B1_1_F__18.tif,85
278,MP_MelC3.4_B1_1_F__18.tif,59
279,MP_MelC3.4_B1_1_F__18.tif,56
280,MP_MelC3.4_B1_1_F__18.tif,85
281,MP_MelC3.4_B1_1_F__18.tif,82
282,MP_MelC3.4_B1_1_F__18.tif,69
283,MP_MelC3.4_B1_1_F__18.tif,76
284,MP_MelC3.4_B1_1_F__18.tif,71
285,MP_MelC3.4_B1_1_F__18.tif,97
286,MP_MelC3.4_B1_1_F__18.tif,85
287,MP_MelC3.4_B1_1_F__18.tif,75
288,MP_MelC3.4_B1_1_F__18.tif,96
289,MP_MelC3.4_B1_1_F__19.tif,80
290,MP_MelC3.4_B1_1_F__19.tif,59
291,MP_MelC3.4_B1_1_F__19.tif,79
292,MP_MelC3.4_B1_1_F__19.tif,72
293,MP_MelC3.4_B1_1_F__19.tif,73
294,MP_MelC3.4_B1_1_F__19.tif,61
295,MP_MelC3.4_B1_1_F__19.tif,67
296,MP_MelC3.4_B1_1_F__19.tif,77
297,MP_MelC3.4_B1_1_F__19.tif,81
298,MP_MelC3.4_B1_1_F__19.tif,72
299,MP_MelC3.4_B1_1_F__19.tif,65
300,MP_MelC3.4_B1_1_F__19.tif,78
301,MP_MelC3.4_B1_1_F__19.tif,91
302,MP_MelC3.4_B1_1_F__19.tif,67
303,MP_MelC3.4_B1_1_F__19.tif,72
304,MP_MelC3.4_B1_1_F__19.tif,99
305,MP_MelC3.4_B1_1_F__20.tif,72
306,MP_MelC3.4_B1_1_F__20.tif,72
307,MP_MelC3.4_B1_1_F__20.tif,88
308,MP_MelC3.4_B1_1_F__20.tif,77
309,MP_MelC3.4_B1_1_F__20.tif,90
310,MP_MelC3.4_B1_1_F__20.tif,61
311,MP_MelC3.4_B1_1_F__20.tif,81
312,MP_MelC3.4_B1_1_F__20.tif,87
313,MP_MelC3.4_B1_1_F__20.tif,86
314,MP_MelC3.4_B1_1_F__20.tif,79
315,MP_MelC3.4_B1_1_F__20.tif,71
316,MP_MelC3.4_B1_1_F__20.tif,85
317,MP_MelC3.4_B1_1_F__20.tif,87
318,MP_MelC3.4_B1_1_F__20.tif,68
319,MP_MelC3.4_B1_1_F__20.tif,62
320,MP_MelC3.4_B1_1_F__20.tif,97
321,MP_MelC3.4_B1_1_F__21.tif,56
322,MP_MelC3.4_B1_1_F__21.tif,57
323,MP_MelC3.4_B1_1_F__21.tif,79
324,MP_MelC3.4_B1_1_F__21.tif,67
325,MP_MelC3.4_B1_1_F__21.tif,77
326,MP_MelC3.4_B1_1_F__21.tif,75
327,MP_MelC3.4_B1_1_F__21.tif,63
328,MP_MelC3.4_B1_1_F__21.tif,73
329,MP_MelC3.4_B1_1_F__21.tif,71
330,MP_MelC3.4_B1_1_F__21.tif,61
331,MP_MelC3.4_B1_1_F__21.tif,61
332,MP_MelC3.4_B1_1_F__21.tif,79
333,MP_MelC3.4_B1_1_F__21.tif,81
334,MP_MelC3.4_B1_1_F__21.tif,75
335,MP_MelC3.4_B1_1_F__21.tif,67
336,MP_MelC3.4_B1_1_F__21.tif,91
337,MP_MelC3.4_B1_1_F__22.tif,52
338,MP_MelC3.4_B1_1_F__22.tif,62
339,MP_MelC3.4_B1_1_F__22.tif,85
340,MP_MelC3.4_B1_1_F__22.tif,69
341,MP_MelC3.4_B1_1_F__22.tif,81
342,MP_MelC3.4_B1_1_F__22.tif,62
343,MP_MelC3.4_B1_1_F__22.tif,67
344,MP_MelC3.4_B1_1_F__22.tif,79
345,MP_MelC3.4_B1_1_F__22.tif,65
346,MP_MelC3.4_B1_1_F__22.tif,75
347,MP_MelC3.4_B1_1_F__22.tif,72
348,MP_MelC3.4_B1_1_F__22.tif,79
349,MP_MelC3.4_B1_1_F__22.tif,94
350,MP_MelC3.4_B1_1_F__22.tif,80
351,MP_MelC3.4_B1_1_F__22.tif,65
352,MP_MelC3.4_B1_1_F__22.tif,88
353,MP_MelC3.4_B1_1_F__23.tif,59
354,MP_MelC3.4_B1_1_F__23.tif,66
355,MP_MelC3.4_B1_1_F__23.tif,83
356,MP_MelC3.4_B1_1_F__23.tif,73
357,MP_MelC3.4_B1_1_F__23.tif,83
358,MP_MelC3.4_B1_1_F__23.tif,58
359,MP_MelC3.4_B1_1_F__23.tif,75
360,MP_MelC3.4_B1_1_F__23.tif,80
361,MP_MelC3.4_B1_1_F__23.tif,88
362,MP_MelC3.4_B1_1_F__23.tif,74
363,MP_MelC3.4_B1_1_F__23.tif,68
364,MP_MelC3.4_B1_1_F__23.tif,78
365,MP_MelC3.4_B1_1_F__23.tif,86
366,MP_MelC3.4_B1_1_F__23.tif,63
367,MP_MelC3.4_B1_1_F__23.tif,68
368,MP_MelC3.4_B1_1_F__23.tif,82
369,MP_MelC3.4_B1_1_F__24.tif,59
370,MP_MelC3.4_B1_1_F__24.tif,59
371,MP_MelC3.4_B1_1_F__24.tif,84
372,MP_MelC3.4_B1_1_F__24.tif,75
373,MP_MelC3.4_B1_1_F__24.tif,72
374,MP_MelC3.4_B1_1_F__24.tif,60
375,MP_MelC3.4_B1_1_F__24.tif,60
376,MP_MelC3.4_B1_1_F__24.tif,75
377,MP_MelC3.4_B1_1_F__24.tif,87
378,MP_MelC3.4_B1_1_F__24.tif,74
379,MP_MelC3.4_B1_1_F__24.tif,72
380,MP_MelC3.4_B1_1_F__24.tif,81
381,MP_MelC3.4_B1_1_F__24.tif,85
382,MP_MelC3.4_B1_1_F__24.tif,69
383,MP_MelC3.4_B1_1_F__24.tif,73
384,MP_MelC3.4_B1_1_F__24.tif,101
385,MP_MelC3.4_B1_1_F__25.tif,64
386,MP_MelC3.4_B1_1_F__25.tif,68
387,MP_MelC3.4_B1_1_F__25.tif,83
388,MP_MelC3.4_B1_1_F__25.tif,80
389,MP_MelC3.4_B1_1_F__25.tif,80
390,MP_MelC3.4_B1_1_F__25.tif,61
391,MP_MelC3.4_B1_1_F__25.tif,74
392,MP_MelC3.4_B1_1_F__25.tif,75
393,MP_MelC3.4_B1_1_F__25.tif,91
394,MP_MelC3.4_B1_1_F__25.tif,73
395,MP_MelC3.4_B1_1_F__25.tif,78
396,MP_MelC3.4_B1_1_F__25.tif,74
397,MP_MelC3.4_B1_1_F__25.tif,89
398,MP_MelC3.4_B1_1_F__25.tif,68
399,MP_MelC3.4_B1_1_F__25.tif,69
400,MP_MelC3.4_B1_1_F__25.tif,91
401,MP_MelC3.4_B1_1_F__26.tif,53
402,MP_MelC3.4_B1_1_F__26.tif,60
403,MP_MelC3.4_B1_1_F__26.tif,77
404,MP_MelC3.4_B1_1_F__26.tif,68
405,MP_MelC3.4_B1_1_F__26.tif,75
406,MP_MelC3.4_B1_1_F__26.tif,61
407,MP_MelC3.4_B1_1_F__26.tif,79
408,MP_MelC3.4_B1_1_F__26.tif,79
409,MP_MelC3.4_B1_1_F__26.tif,76
410,MP_MelC3.4_B1_1_F__26.tif,66
411,MP_MelC3.4_B1_1_F__26.tif,59
412,MP_MelC3.4_B1_1_F__26.tif,77
413,MP_MelC3.4_B1_1_F__26.tif,84
414,MP_MelC3.4_B1_1_F__26.tif,81
415,MP_MelC3.4_B1_1_F__26.tif,76
416,MP_MelC3.4_B1_1_F__26.tif,83
417,MP_MelC3.4_B1_1_F__27.tif,62
418,MP_MelC3.4_B1_1_F__27.tif,60
419,MP_MelC3.4_B1_1_F__27.tif,88
420,MP_MelC3.4_B1_1_F__27.tif,88
421,MP_MelC3.4_B1_1_F__27.tif,81
422,MP_MelC3.4_B1_1_F__27.tif,75
423,MP_MelC3.4_B1_1_F__27.tif,73
424,MP_MelC3.4_B1_1_F__27.tif,95
425,MP_MelC3.4_B1_1_F__27.tif,87
426,MP_MelC3.4_B1_1_F__27.tif,87
427,MP_MelC3.4_B1_1_F__27.tif,74
428,MP_MelC3.4_B1_1_F__27.tif,75
429,MP_MelC3.4_B1_1_F__27.tif,89
430,MP_MelC3.4_B1_1_F__27.tif,67
431,MP_MelC3.4_B1_1_F__27.tif,68
432,MP_MelC3.4_B1_1_F__27.tif,96
433,MP_MelC3.4_B1_1_F__28.tif,66
434,MP_MelC3.4_B1_1_F__28.tif,63
435,MP_MelC3.4_B1_1_F__28.tif,81
436,MP_MelC3.4_B1_1_F__28.tif,64
437,MP_MelC3.4_B1_1_F__28.tif,70
438,MP_MelC3.4_B1_1_F__28.tif,61
439,MP_MelC3.4_B1_1_F__28.tif,66
440,MP_MelC3.4_B1_1_F__28.tif,86
441,MP_MelC3.4_B1_1_F__28.tif,61
442,MP_MelC3.4_B1_1_F__28.tif,55
443,MP_MelC3.4_B1_1_F__28.tif,41
444,MP_MelC3.4_B1_1_F__28.tif,47
445,MP_MelC3.4_B1_1_F__28.tif,50
446,MP_MelC3.4_B1_1_F__28.tif,60
447,MP_MelC3.4_B1_1_F__28.tif,64
448,MP_MelC3.4_B1_1_F__28.tif,85
449,MP_MelC3.4_B1_1_F__29.tif,56
450,MP_MelC3.4_B1_1_F__29.tif,65
451,MP_MelC3.4_B1_1_F__29.tif,80
452,MP_MelC3.4_B1_1_F__29.tif,71
453,MP_MelC3.4_B1_1_F__29.tif,69
454,MP_MelC3.4_B1_1_F__29.tif,60
455,MP_MelC3.4_B1_1_F__29.tif,68
456,MP_MelC3.4_B1_1_F__29.tif,92
457,MP_MelC3.4_B1_1_F__29.tif,82
458,MP_MelC3.4_B1_1_F__29.tif,67
459,MP_MelC3.4_B1_1_F__29.tif,66
460,MP_MelC3.4_B1_1_F__29.tif,64
461,MP_MelC3.4_B1_1_F__29.tif,82
462,MP_MelC3.4_B1_1_F__29.tif,57
463,MP_MelC3.4_B1_1_F__29.tif,52
464,MP_MelC3.4_B1_1_F__29.tif,100
465,MP_MelC3.4_B1_1_F__30.tif,65
466,MP_MelC3.4_B1_1_F__30.tif,63
467,MP_MelC3.4_B1_1_F__30.tif,82
468,MP_MelC3.4_B1_1_F__30.tif,62
469,MP_MelC3.4_B1_1_F__30.tif,86
470,MP_MelC3.4_B1_1_F__30.tif,65
471,MP_MelC3.4_B1_1_F__30.tif,66
472,MP_MelC3.4_B1_1_F__30.tif,88
473,MP_MelC3.4_B1_1_F__30.tif,84
474,MP_MelC3.4_B1_1_F__30.tif,74
475,MP_MelC3.4_B1_1_F__30.tif,77
476,MP_MelC3.4_B1_1_F__30.tif,71
477,MP_MelC3.4_B1_1_F__30.tif,77
478,MP_MelC3.4_B1_1_F__30.tif,70
479,MP_MelC3.4_B1_1_F__30.tif,80
480,MP_MelC3.4_B1_1_F__30.tif,104
481,MP_MelC3.4_B1_1_M__01.tif,63
482,MP_MelC3.4_B1_1_M__01.tif,72
483,MP_MelC3.4_B1_1_M__01.tif,107
484,MP_MelC3.4_B1_1_M__01.tif,75
485,MP_MelC3.4_B1_1_M__01.tif,86
486,MP_MelC3.4_B1_1_M__01.tif,74
487,MP_MelC3.4_B1_1_M__01.tif,88
488,MP_MelC3.4_B1_1_M__01.tif,90
489,MP_MelC3.4_B1_1_M__01.tif,92
490,MP_MelC3.4_B1_1_M__01.tif,98
491,MP_MelC3.4_B1_1_M__01.tif,80
492,MP_MelC3.4_B1_1_M__01.tif,83
493,MP_MelC3.4_B1_1_M__01.tif,103
494,MP_MelC3.4_B1_1_M__01.tif,96
495,MP_MelC3.4_B1_1_M__01.tif,79
496,MP_MelC3.4_B1_1_M__01.tif,107
497,MP_MelC3.4_B1_1_M__02.tif,75
498,MP_MelC3.4_B1_1_M__02.tif,74
499,MP_MelC3.4_B1_1_M__02.tif,92
500,MP_MelC3.4_B1_1_M__02.tif,84
501,MP_MelC3.4_B1_1_M__02.tif,101
502,MP_MelC3.4_B1_1_M__02.tif,80
503,MP_MelC3.4_B1_1_M__02.tif,86
504,MP_MelC3.4_B1_1_M__02.tif,87
505,MP_MelC3.4_B1_1_M__02.tif,93
506,MP_MelC3.4_B1_1_M__02.tif,93
507,MP_MelC3.4_B1_1_M__02.tif,91
508,MP_MelC3.4_B1_1_M__02.tif,81
509,MP_MelC3.4_B1_1_M__02.tif,98
510,MP_MelC3.4_B1_1_M__02.tif,91
511,MP_MelC3.4_B1_1_M__02.tif,93
512,MP_MelC3.4_B1_1_M__02.tif,109
513,MP_MelC3.4_B1_1_M__03.tif,77
514,MP_MelC3.4_B1_1_M__03.tif,74
515,MP_MelC3.4_B1_1_M__03.tif,95
516,MP_MelC3.4_B1_1_M__03.tif,83
517,MP_MelC3.4_B1_1_M__03.tif,98
518,MP_MelC3.4_B1_1_M__03.tif,76
519,MP_MelC3.4_B1_1_M__03.tif,76
520,MP_MelC3.4_B1_1_M__03.tif,105
521,MP_MelC3.4_B1_1_M__03.tif,76
522,MP_MelC3.4_B1_1_M__03.tif,86
523,MP_MelC3.4_B1_1_M__03.tif,87
524,MP_MelC3.4_B1_1_M__03.tif,70
525,MP_MelC3.4_B1_1_M__03.tif,94
526,MP_MelC3.4_B1_1_M__03.tif,87
527,MP_MelC3.4_B1_1_M__03.tif,74
528,MP_MelC3.4_B1_1_M__03.tif,116
529,MP_MelC3.4_B1_1_M__04.tif,73
530,MP_MelC3.4_B1_1_M__04.tif,78
531,MP_MelC3.4_B1_1_M__04.tif,89
532,MP_MelC3.4_B1_1_M__04.tif,82
533,MP_MelC3.4_B1_1_M__04.tif,85
534,MP_MelC3.4_B1_1_M__04.tif,63
535,MP_MelC3.4_B1_1_M__04.tif,81
536,MP_MelC3.4_B1_1_M__04.tif,90
537,MP_MelC3.4_B1_1_M__04.tif,110
